Id,datetime,country,region_clean,title,content,content_clean,url,month,season,quarter,year,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,vader_predict,roberta_predict
716,2020-12-17 12:00:00+00:00,Afghanistan,Asia Pacific,Afghanistan: Dedicated support required for ‘bigger year’ ahead,"Although Afghanistan is coming to the end of a monumental year, authorities will still require international support as they assume greater responsibility for national security while battling COVID-19 and other challenges, UN Special Representative Deborah Lyons told a virtual meeting of the Security Council on Thursday.","['afghanistan', 'dedicated', 'support', 'required', 'bigger', 'year', 'ahead']",https://news.un.org/en/story/2020/12/1080352,December,Winter,4,2020,0.0,0.513,0.487,0.6908,0.01757389,0.6022344,0.38019162,positive,neutral
717,2020-12-16 12:00:00+00:00,Libya,Africa,"Peace dividend for Libya economy, as oil flows and Central Bank unifies exchange rate after years of deadlock","The ceasefire that halted Libya’s civil war in October has begun to pay economic dividends that should improve living standards for ordinary Libyans, with a first central bank board meeting in five years and a full resumption of oil production helping to build momentum for political change.","['peace', 'dividend', 'libya', 'economy', 'oil', 'flow', 'central', 'bank', 'unifies', 'exchange', 'rate', 'year', 'deadlock']",https://news.un.org/en/story/2020/12/1080272,December,Winter,4,2020,0.11,0.731,0.16,0.2732,0.039284665,0.7640681,0.1966472,positive,neutral
718,2020-12-16 12:00:00+00:00,SY,Middle East,"Syria: Millions displaced, impoverished and traumatized, Security Council hears","As the end of another year of war looms, “families in Syria remain without respite after almost a decade of conflict”, the UN Emergency Relief Coordinator told the Security Council on Wednesday.","['syria', 'million', 'displaced', 'impoverished', 'traumatized', 'security', 'council', 'hears']",https://news.un.org/en/story/2020/12/1080262,December,Winter,4,2020,0.223,0.579,0.198,-0.0772,0.8352572,0.16129564,0.003447181,negative,negative
719,2020-12-15 12:00:00+00:00,South Sudan,Africa,"Keep focus on South Sudan, UN mission chief tells Security Council","The head of the UN Mission in South Sudan (UNMISS), has appealed for the international community to remain focused on the country as it continues to make gains on the political and peacebuilding fronts.","['keep', 'focus', 'south', 'sudan', 'un', 'mission', 'chief', 'tell', 'security', 'council']",https://news.un.org/en/story/2020/12/1080102,December,Winter,4,2020,0.0,0.806,0.194,0.34,0.045474228,0.8898622,0.064663604,positive,neutral
720,2020-12-15 12:00:00+00:00,Colombia,Americas,"UN documents 375 killings in Colombia in 2020, urges Government action","The United Nations has recorded the deaths of 255 people in 66 massacres in Colombia this year, as well as the killing of 120 human rights defenders, the Office of the Commissioner for Human Rights (OHCHR) said on Tuesday.","['un', 'document', '375', 'killing', 'colombia', '2020', 'urge', 'government', 'action']",https://news.un.org/en/story/2020/12/1080082,December,Winter,4,2020,0.31,0.69,0.0,-0.6705,0.36497858,0.6173328,0.017688569,negative,neutral
721,2020-12-15 12:00:00+00:00,Niger,Africa,"Niger: UN gravely concerned for safety of refugees, following Boko Haram attack","The United Nations voiced grave concern on Tuesday for the safety of thousands of refugees and internally displaced in the wake of a deadly attack on Toumour, a town in southeastern Niger’s Diffa region, near the border with Nigeria.","['niger', 'un', 'gravely', 'concerned', 'safety', 'refugee', 'following', 'boko', 'haram', 'attack']",https://news.un.org/en/story/2020/12/1080062,December,Winter,4,2020,0.322,0.517,0.161,-0.4215,0.67042947,0.31935322,0.010217291,negative,negative
722,2020-12-14 12:00:00+00:00,NG,Africa,UN chief calls for immediate release of abducted children in Nigeria,"The United Nations Secretary-General has called for the “immediate and unconditional” release of hundreds of boys, believed abducted by suspected bandits, after an attack on their school in northwest Nigeria.","['un', 'chief', 'call', 'immediate', 'release', 'abducted', 'child', 'nigeria']",https://news.un.org/en/story/2020/12/1079942,December,Winter,4,2020,0.248,0.752,0.0,-0.5106,0.26182988,0.70952046,0.028649617,negative,neutral
723,2020-12-11 12:00:00+00:00,SY,Middle East,"Given gaps, inconsistencies, Syria’s declarations on chemical weapons programme not considered ‘accurate and complete’","Outstanding issues related to Syria’s initial declaration of its chemical weapons stockpile and programme cannot be considered “accurate and complete”, the head of the world body monitoring States’ implementation of the Chemical Weapons Convention told the Security Council on Friday.","['given', 'gap', 'inconsistency', 'syria', 'declaration', 'chemical', 'weapon', 'programme', 'considered', 'accurate', 'complete']",https://news.un.org/en/story/2020/12/1079882,December,Winter,4,2020,0.182,0.818,0.0,-0.4404,0.6159034,0.3738636,0.010233064,negative,negative
724,2020-12-11 12:00:00+00:00,Ethiopia,Africa,Ethiopia: UN refugee agency calls for ‘unfettered access’ to Tigray,"Amidst “disturbing reports” from Ethiopians fleeing to Sudan, the UN refugee agency called on Friday for “unfettered access to Tigray in order to reach people in need”.","['ethiopia', 'un', 'refugee', 'agency', 'call', 'unfettered', 'access', 'tigray']",https://news.un.org/en/story/2020/12/1079852,December,Winter,4,2020,0.0,1.0,0.0,0.0,0.1458878,0.82260495,0.031507142,neutral,neutral
725,2020-12-11 12:00:00+00:00,YE,Middle East,"Yemen: food insecurity a ‘ticking timebomb’, warn aid agencies","UN humanitarians issued a fresh alert on Friday for war-torn Yemen, warning that time is running out to avoid famine in the country. Out of two million children who need treatment for acute malnutrition, 360,000 are at risk of dying if they do not receive medical care, the World Food Programme (WFP) said.","['yemen', 'food', 'insecurity', 'ticking', 'timebomb', 'warn', 'aid', 'agency']",https://news.un.org/en/story/2020/12/1079832,December,Winter,4,2020,0.412,0.588,0.0,-0.4939,0.7089953,0.282142,0.0088627655,negative,negative
726,2020-12-11 12:00:00+00:00,Unknown,Global,"COVID-19 shows ‘urgent need’ for solidarity, UN chief tells Nobel forum","The COVID-19 pandemic has highlighted the need for global solidarity and greater international cooperation, and must be turned into an opportunity for fundamental change, UN Secretary-General António Guterres said in a keynote address to the Nobel Peace Prize Forum on Friday.","['covid-19', 'show', 'urgent', 'need', 'solidarity', 'un', 'chief', 'tell', 'nobel', 'forum']",https://news.un.org/en/story/2020/12/1079802,December,Winter,4,2020,0.0,0.82,0.18,0.296,0.031708695,0.74062014,0.22767124,positive,neutral
727,2020-12-10 12:00:00+00:00,Unknown,Africa,Illicit financial flows threaten security and stability in Africa: UN deputy chief,"At a time when Africa is mobilizing resources for pandemic recovery and sustainable development, illicit financial flows (IFFs) are robbing the continent of $50 billion annually, UN Deputy Secretary-General Amina Mohammed told a high-level virtual meeting on Thursday held under the African Union’s (AU) ‘Silencing the Guns’ initiative.","['illicit', 'financial', 'flow', 'threaten', 'security', 'stability', 'africa', 'un', 'deputy', 'chief']",https://news.un.org/en/story/2020/12/1079762,December,Winter,4,2020,0.173,0.667,0.16,-0.0516,0.728216,0.26571414,0.0060698236,negative,negative
728,2020-12-09 12:00:00+00:00,Unknown,Middle East,Media Seminar on Peace in the Middle East concludes amid calls to stem spread of misinformation,"A UN International Media Seminar on Peace in the Middle East concluded on Wednesday, with a vibrant online panel discussion exploring how the systematic spread of untruths has changed the way traditional news outlets cover the Israel-Palestine conflict, and created avenues for citizen journalists to quickly push out stories to express their lived realities.","['medium', 'seminar', 'peace', 'middle', 'east', 'concludes', 'amid', 'call', 'stem', 'spread', 'misinformation']",https://news.un.org/en/story/2020/12/1079712,December,Winter,4,2020,0.116,0.707,0.177,0.296,0.10682509,0.8319052,0.061269686,positive,neutral
729,2020-12-09 12:00:00+00:00,Unknown,Africa,Fund COVAX to reduce COVID vaccination distribution inequity – UN chief,"With so-called vaccine nationalism spreading “with full speed”, the Secretary-General told a journalists, following the fourth annual African Union-UN conference, that the continent must be “effectively supported” to fight the pandemic everywhere.","['fund', 'covax', 'reduce', 'covid', 'vaccination', 'distribution', 'inequity', 'un', 'chief']",https://news.un.org/en/story/2020/12/1079692,December,Winter,4,2020,0.0,1.0,0.0,0.0,0.15138955,0.79334176,0.055268705,neutral,neutral
730,2020-12-09 12:00:00+00:00,Unknown,Africa,Widespread regional challenges pervasive in Central Africa,"Insecurity continues to plague Central Africa, the UN envoy for the region told the Security Council on Wednesday, highlighting concern for cross-border violence.","['widespread', 'regional', 'challenge', 'pervasive', 'central', 'africa']",https://news.un.org/en/story/2020/12/1079672,December,Winter,4,2020,0.0,0.822,0.178,0.0772,0.5072111,0.4708277,0.021961235,positive,negative
731,2020-12-08 12:00:00+00:00,Ethiopia,Africa,"Ethiopia: UN concern mounts over shortages, child welfare, in ongoing Tigray crisis","The dire shortage of food, water, fuel and cash in the Tigray region in northern Ethiopia is seriously affecting people there, including aid workers, the United Nations reported on Tuesday, citing its humanitarian affairs office, OCHA.","['ethiopia', 'un', 'concern', 'mount', 'shortage', 'child', 'welfare', 'ongoing', 'tigray', 'crisis']",https://news.un.org/en/story/2020/12/1079562,December,Winter,4,2020,0.363,0.637,0.0,-0.6908,0.69773525,0.29438174,0.0078830505,negative,negative
732,2020-12-08 12:00:00+00:00,Sudan,Africa,"Sudan at critical juncture in path towards democratic transition, Security Council hears","International support for Sudan is critical as the country continues on the path to democratic transition, amid challenges that include political disagreements, economic decline, and the COVID-19 pandemic, UN political affairs chief, Rosemary DiCarlo told a virtual meeting of the Security Council on Tuesday.","['sudan', 'critical', 'juncture', 'path', 'towards', 'democratic', 'transition', 'security', 'council', 'hears']",https://news.un.org/en/story/2020/12/1079512,December,Winter,4,2020,0.156,0.68,0.163,0.0258,0.059365094,0.90216357,0.03847139,neutral,neutral
733,2020-12-07 12:00:00+00:00,Ethiopia,Africa,"‘Quickly restore the rule of law’ in Ethiopia’s Tigray, urges Guterres","The UN Secretary-General said on Monday it was “essential to quickly restore the rule of law” in Ethiopia’s northern region of Tigray, where Government forces and those loyal to the ruling Tigray People’s Liberation Front (TPLF) have been engaged in fighting for more than a month.","['quickly', 'restore', 'rule', 'law', 'ethiopia', 'tigray', 'urge', 'guterres']",https://news.un.org/en/story/2020/12/1079472,December,Winter,4,2020,0.0,0.82,0.18,0.296,0.077743016,0.84854084,0.073716156,positive,neutral
734,2020-12-07 12:00:00+00:00,CD,Africa,"DR Congo: Political tensions, armed attacks, displacement and COVID threats continue","There is a critical need for State institutions in the Democratic Republic of the Congo (DRC) to provide more stability and safety for citizens facing multiple threats, the head of the UN mission there told the Security Council on Monday.","['dr', 'congo', 'political', 'tension', 'armed', 'attack', 'displacement', 'covid', 'threat', 'continue']",https://news.un.org/en/story/2020/12/1079442,December,Winter,4,2020,0.512,0.488,0.0,-0.8126,0.84659237,0.14983796,0.0035696041,negative,negative
735,2020-12-04 12:00:00+00:00,Unknown,Africa,"Amidst positive steps, challenges in Africa ‘loom large’, UN chief tells Security Council","The United Nations-African Union (AU) partnership has yielded “significant results”, including at the country level, the UN chief told the Security Council on Friday.","['amidst', 'positive', 'step', 'challenge', 'africa', 'loom', 'large', 'un', 'chief', 'tell', 'security', 'council']",https://news.un.org/en/story/2020/12/1079342,December,Winter,4,2020,0.0,0.578,0.422,0.743,0.049100913,0.7212098,0.22968927,positive,neutral
